y25_x16	| 100.584	| cm | - |  - | - | - | - | - | - 
y25_x17	| 111.76	| cm | - |  - | - | - | - | - | - 
y25_x18	| 122.936	| cm | - |  - | - | - | - | - | - 
y25_x19	| 134.112	| cm | - |  - | - | - | - | - | - 
y25_x20	| 145.288	| cm | - |  - | - | - | - | - | - 
y25_x21	| 156.464	| cm | - |  - | - | - | - | - | - 
y25_x22	| 167.64	| cm | - |  - | - | - | - | - | - 
y25_x23	| 178.816	| cm | - |  - | - | - | - | - | - 
y25_x24	| 189.992	| cm | - |  - | - | - | - | - | - 
y25_x25	| 201.168	| cm | - |  - | - | - | - | - | - 
y25_x26	| 212.344	| cm | - |  - | - | - | - | - | - 
y25_x27	| 223.52	| cm | - |  - | - | - | - | - | - 
y25_x28	| 234.696	| cm | - |  - | - | - | - | - | - 
y25_x29	| 245.872	| cm | - |  - | - | - | - | - | - 
num_y26	| 30	| - | - | - |  - | - | - | - | - 
y26	| -4.839	| cm | - |  - | - | - | - | - | - 
y26_x0	| -251.46	| cm | - |  - | - | - | - | - | - 
y26_x1	| -240.284	| cm | - |  - | - | - | - | - | - 
y26_x2	| -229.108	| cm | - |  - | - | - | - | - | - 
y26_x3	| -217.932	| cm | - |  - | - | - | - | - | - 
y26_x4	| -206.756	| cm | - |  - | - | - | - | - | - 
y26_x5	| -195.58	| cm | - |  - | - | - | - | - | - 
y26_x6	| -184.404	| cm | - |  - | - | - | - | - | - 
y26_x7	| -173.228	| cm | - |  - | - | - | - | - | - 
y26_x8	| -162.052	| cm | - |  - | - | - | - | - | - 
y26_x9	| -150.876	| cm | - |  - | - | - | - | - | - 
y26_x10	| -139.7	| cm | - |  - | - | - | - | - | - 
y26_x11	| -128.524	| cm | - |  - | - | - | - | - | - 
y26_x12	| -117.348	| cm | - |  - | - | - | - | - | - 
y26_x13	| -106.172	| cm | - |  - | - | - | - | - | - 
y26_x14	| -94.996	| cm | - |  - | - | - | - | - | - 
y26_x15	| 94.996	| cm | - |  - | - | - | - | - | - 
y26_x16	| 106.172	| cm | - |  - | - | - | - | - | - 
y26_x17	| 117.348	| cm | - |  - | - | - | - | - | - 
y26_x18	| 128.524	| cm | - |  - | - | - | - | - | - 
y26_x19	| 139.7	| cm | - |  - | - | - | - | - | - 
y26_x20	| 150.876	| cm | - |  - | - | - | - | - | - 
y26_x21	| 162.052	| cm | - |  - | - | - | - | - | - 
y26_x22	| 173.228	| cm | - |  - | - | - | - | - | - 
y26_x23	| 184.404	| cm | - |  - | - | - | - | - | - 
y26_x24	| 195.58	| cm | - |  - | - | - | - | - | - 
y26_x25	| 206.756	| cm | - |  - | - | - | - | - | - 
y26_x26	| 217.932	| cm | - |  - | - | - | - | - | - 
y26_x27	| 229.108	| cm | - |  - | - | - | - | - | - 
y26_x28	| 240.284	| cm | - |  - | - | - | - | - | - 
y26_x29	| 251.46	| cm | - |  - | - | - | - | - | - 
num_y27	| 30	| - | - | - |  - | - | - | - | - 
y27	| 4.839	| cm | - |  - | - | - | - | - | - 
y27_x0	| -257.048	| cm | - |  - | - | - | - | - | - 
y27_x1	| -245.872	| cm | - |  - | - | - | - | - | - 
y27_x2	| -234.696	| cm | - |  - | - | - | - | - | - 
y27_x3	| -223.52	| cm | - |  - | - | - | - | - | - 
y27_x4	| -212.344	| cm | - |  - | - | - | - | - | - 
y27_x5	| -201.168	| cm | - |  - | - | - | - | - | - 
y27_x6	| -189.992	| cm | - |  - | - | - | - | - | - 
y27_x7	| -178.816	| cm | - |  - | - | - | - | - | - 
y27_x8	| -167.64	| cm | - |  - | - | - | - | - | - 
y27_x9	| -156.464	| cm | - |  - | - | - | - | - | - 
y27_x10	| -145.288	| cm | - |  - | - | - | - | - | - 
y27_x11	| -134.112	| cm | - |  - | - | - | - | - | - 
y27_x12	| -122.936	| cm | - |  - | - | - | - | - | - 
y27_x13	| -111.76	| cm | - |  - | - | - | - | - | - 
y27_x14	| -100.584	| cm | - |  - | - | - | - | - | - 
y27_x15	| 100.584	| cm | - |  - | - | - | - | - | - 
y27_x16	| 111.76	| cm | - |  - | - | - | - | - | - 
y27_x17	| 122.936	| cm | - |  - | - | - | - | - | - 
y27_x18	| 134.112	| cm | - |  - | - | - | - | - | - 
y27_x19	| 145.288	| cm | - |  - | - | - | - | - | - 
y27_x20	| 156.464	| cm | - |  - | - | - | - | - | - 
y27_x21	| 167.64	| cm | - |  - | - | - | - | - | - 
y27_x22	| 178.816	| cm | - |  - | - | - | - | - | - 
y27_x23	| 189.992	| cm | - |  - | - | - | - | - | - 
y27_x24	| 201.168	| cm | - |  - | - | - | - | - | - 
y27_x25	| 212.344	| cm | - |  - | - | - | - | - | - 
y27_x26	| 223.52	| cm | - |  - | - | - | - | - | - 
y27_x27	| 234.696	| cm | - |  - | - | - | - | - | - 
y27_x28	| 245.872	| cm | - |  - | - | - | - | - | - 
y27_x29	| 257.048	| cm | - |  - | - | - | - | - | - 
num_y28	| 30	| - | - | - |  - | - | - | - | - 
y28	| 14.518	| cm | - |  - | - | - | - | - | - 
y28_x0	| -251.46	| cm | - |  - | - | - | - | - | - 
y28_x1	| -240.284	| cm | - |  - | - | - | - | - | - 
y28_x2	| -229.108	| cm | - |  - | - | - | - | - | - 
y28_x3	| -217.932	| cm | - |  - | - | - | - | - | - 
y28_x4	| -206.756	| cm | - |  - | - | - | - | - | - 
y28_x5	| -195.58	| cm | - |  - | - | - | - | - | - 
y28_x6	| -184.404	| cm | - |  - | - | - | - | - | - 
y28_x7	| -173.228	| cm | - |  - | - | - | - | - | - 
y28_x8	| -162.052	| cm | - |  - | - | - | - | - | - 
y28_x9	| -150.876	| cm | - |  - | - | - | - | - | - 
y28_x10	| -139.7	| cm | - |  - | - | - | - | - | - 
y28_x11	| -128.524	| cm | - |  - | - | - | - | - | - 
y28_x12	| -117.348	| cm | - |  - | - | - | - | - | - 
y28_x13	| -106.172	| cm | - |  - | - | - | - | - | - 
y28_x14	| -94.996	| cm | - |  - | - | - | - | - | - 
y28_x15	| 94.996	| cm | - |  - | - | - | - | - | - 
y28_x16	| 106.172	| cm | - |  - | - | - | - | - | - 
y28_x17	| 117.348	| cm | - |  - | - | - | - | - | - 
y28_x18	| 128.524	| cm | - |  - | - | - | - | - | - 
y28_x19	| 139.7	| cm | - |  - | - | - | - | - | - 
y28_x20	| 150.876	| cm | - |  - | - | - | - | - | - 
y28_x21	| 162.052	| cm | - |  - | - | - | - | - | - 
y28_x22	| 173.228	| cm | - |  - | - | - | - | - | - 
y28_x23	| 184.404	| cm | - |  - | - | - | - | - | - 
y28_x24	| 195.58	| cm | - |  - | - | - | - | - | - 
y28_x25	| 206.756	| cm | - |  - | - | - | - | - | - 
y28_x26	| 217.932	| cm | - |  - | - | - | - | - | - 
y28_x27	| 229.108	| cm | - |  - | - | - | - | - | - 
y28_x28	| 240.284	| cm | - |  - | - | - | - | - | - 
y28_x29	| 251.46	| cm | - |  - | - | - | - | - | - 
num_y29	| 32	| - | - | - |  - | - | - | - | - 
y29	| 24.197	| cm | - |  - | - | - | - | - | - 
y29_x0	| -257.048	| cm | - |  - | - | - | - | - | - 
y29_x1	| -245.872	| cm | - |  - | - | - | - | - | - 
y29_x2	| -234.696	| cm | - |  - | - | - | - | - | - 
y29_x3	| -223.52	| cm | - |  - | - | - | - | - | - 
y29_x4	| -212.344	| cm | - |  - | - | - | - | - | - 
y29_x5	| -201.168	| cm | - |  - | - | - | - | - | - 
y29_x6	| -189.992	| cm | - |  - | - | - | - | - | - 
y29_x7	| -178.816	| cm | - |  - | - | - | - | - | - 
y29_x8	| -167.64	| cm | - |  - | - | - | - | - | - 
y29_x9	| -156.464	| cm | - |  - | - | - | - | - | - 
y29_x10	| -145.288	| cm | - |  - | - | - | - | - | - 
y29_x11	| -134.112	| cm | - |  - | - | - | - | - | - 
y29_x12	| -122.936	| cm | - |  - | - | - | - | - | - 
y29_x13	| -111.76	| cm | - |  - | - | - | - | - | - 
y29_x14	| -100.584	| cm | - |  - | - | - | - | - | - 
y29_x15	| -89.408	| cm | - |  - | - | - | - | - | - 
y29_x16	| 89.408	| cm | - |  - | - | - | - | - | - 
y29_x17	| 100.584	| cm | - |  - | - | - | - | - | - 
y29_x18	| 111.76	| cm | - |  - | - | - | - | - | - 
y29_x19	| 122.936	| cm | - |  - | - | - | - | - | - 
y29_x20	| 134.112	| cm | - |  - | - | - | - | - | - 
y29_x21	| 145.288	| cm | - |  - | - | - | - | - | - 
y29_x22	| 156.464	| cm | - |  - | - | - | - | - | - 
y29_x23	| 167.64	| cm | - |  - | - | - | - | - | - 
y29_x24	| 178.816	| cm | - |  - | - | - | - | - | - 
y29_x25	| 189.992	| cm | - |  - | - | - | - | - | - 
y29_x26	| 201.168	| cm | - |  - | - | - | - | - | - 
y29_x27	| 212.344	| cm | - |  - | - | - | - | - | - 
y29_x28	| 223.52	| cm | - |  - | - | - | - | - | - 
y29_x29	| 234.696	| cm | - |  - | - | - | - | - | - 
y29_x30	| 245.872	| cm | - |  - | - | - | - | - | - 
y29_x31	| 257.048	| cm | - |  - | - | - | - | - | - 
num_y30	| 30	| - | - | - |  - | - | - | - | - 
y30	| 33.875	| cm | - |  - | - | - | - | - | - 
y30_x0	| -251.46	| cm | - |  - | - | - | - | - | - 
y30_x1	| -240.284	| cm | - |  - | - | - | - | - | - 
y30_x2	| -229.108	| cm | - |  - | - | - | - | - | - 
y30_x3	| -217.932	| cm | - |  - | - | - | - | - | - 
y30_x4	| -206.756	| cm | - |  - | - | - | - | - | - 
y30_x5	| -195.58	| cm | - |  - | - | - | - | - | - 
y30_x6	| -184.404	| cm | - |  - | - | - | - | - | - 
y30_x7	| -173.228	| cm | - |  - | - | - | - | - | - 
y30_x8	| -162.052	| cm | - |  - | - | - | - | - | - 
y30_x9	| -150.876	| cm | - |  - | - | - | - | - | - 
y30_x10	| -139.7	| cm | - |  - | - | - | - | - | - 
y30_x11	| -128.524	| cm | - |  - | - | - | - | - | - 
y30_x12	| -117.348	| cm | - |  - | - | - | - | - | - 
y30_x13	| -106.172	| cm | - |  - | - | - | - | - | - 
y30_x14	| -94.996	| cm | - |  - | - | - | - | - | - 
y30_x15	| 94.996	| cm | - |  - | - | - | - | - | - 
y30_x16	| 106.172	| cm | - |  - | - | - | - | - | - 
y30_x17	| 117.348	| cm | - |  - | - | - | - | - | - 
y30_x18	| 128.524	| cm | - |  - | - | - | - | - | - 
y30_x19	| 139.7	| cm | - |  - | - | - | - | - | - 
y30_x20	| 150.876	| cm | - |  - | - | - | - | - | - 
y30_x21	| 162.052	| cm | - |  - | - | - | - | - | - 
y30_x22	| 173.228	| cm | - |  - | - | - | - | - | - 
y30_x23	| 184.404	| cm | - |  - | - | - | - | - | - 
y30_x24	| 195.58	| cm | - |  - | - | - | - | - | - 
y30_x25	| 206.756	| cm | - |  - | - | - | - | - | - 
y30_x26	| 217.932	| cm | - |  - | - | - | - | - | - 
y30_x27	| 229.108	| cm | - |  - | - | - | - | - | - 
y30_x28	| 240.284	| cm | - |  - | - | - | - | - | - 
y30_x29	| 251.46	| cm | - |  - | - | - | - | - | - 
num_y31	| 32	| - | - | - |  - | - | - | - | - 
y31	| 43.554	| cm | - |  - | - | - | - | - | - 
y31_x0	| -257.048	| cm | - |  - | - | - | - | - | - 
y31_x1	| -245.872	| cm | - |  - | - | - | - | - | - 
y31_x2	| -234.696	| cm | - |  - | - | - | - | - | - 
y31_x3	| -223.52	| cm | - |  - | - | - | - | - | - 
y31_x4	| -212.344	| cm | - |  - | - | - | - | - | - 
y31_x5	| -201.168	| cm | - |  - | - | - | - | - | - 
y31_x6	| -189.992	| cm | - |  - | - | - | - | - | - 
y31_x7	| -178.816	| cm | - |  - | - | - | - | - | - 
y31_x8	| -167.64	| cm | - |  - | - | - | - | - | - 
y31_x9	| -156.464	| cm | - |  - | - | - | - | - | - 
y31_x10	| -145.288	| cm | - |  - | - | - | - | - | - 
y31_x11	| -134.112	| cm | - |  - | - | - | - | - | - 
y31_x12	| -122.936	| cm | - |  - | - | - | - | - | - 
y31_x13	| -111.76	| cm | - |  - | - | - | - | - | - 
y31_x14	| -100.584	| cm | - |  - | - | - | - | - | - 
y31_x15	| -89.408	| cm | - |  - | - | - | - | - | - 
y31_x16	| 89.408	| cm | - |  - | - | - | - | - | - 
y31_x17	| 100.584	| cm | - |  - | - | - | - | - | - 
y31_x18	| 111.76	| cm | - |  - | - | - | - | - | - 
y31_x19	| 122.936	| cm | - |  - | - | - | - | - | - 
y31_x20	| 134.112	| cm | - |  - | - | - | - | - | - 
y31_x21	| 145.288	| cm | - |  - | - | - | - | - | - 
y31_x22	| 156.464	| cm | - |  - | - | - | - | - | - 
y31_x23	| 167.64	| cm | - |  - | - | - | - | - | - 
y31_x24	| 178.816	| cm | - |  - | - | - | - | - | - 
y31_x25	| 189.992	| cm | - |  - | - | - | - | - | - 
y31_x26	| 201.168	| cm | - |  - | - | - | - | - | - 
y31_x27	| 212.344	| cm | - |  - | - | - | - | - | - 
y31_x28	| 223.52	| cm | - |  - | - | - | - | - | - 
y31_x29	| 234.696	| cm | - |  - | - | - | - | - | - 
y31_x30	| 245.872	| cm | - |  - | - | - | - | - | - 
y31_x31	| 257.048	| cm | - |  - | - | - | - | - | - 
num_y32	| 32	| - | - | - |  - | - | - | - | - 
y32	| 53.233	| cm | - |  - | - | - | - | - | - 
y32_x0	| -251.46	| cm | - |  - | - | - | - | - | - 
y32_x1	| -240.284	| cm | - |  - | - | - | - | - | - 
y32_x2	| -229.108	| cm | - |  - | - | - | - | - | - 
y32_x3	| -217.932	| cm | - |  - | - | - | - | - | - 
y32_x4	| -206.756	| cm | - |  - | - | - | - | - | - 
y32_x5	| -195.58	| cm | - |  - | - | - | - | - | - 
y32_x6	| -184.404	| cm | - |  - | - | - | - | - | - 
y32_x7	| -173.228	| cm | - |  - | - | - | - | - | - 
y32_x8	| -162.052	| cm | - |  - | - | - | - | - | - 
y32_x9	| -150.876	| cm | - |  - | - | - | - | - | - 
y32_x10	| -139.7	| cm | - |  - | - | - | - | - | - 
y32_x11	| -128.524	| cm | - |  - | - | - | - | - | - 
y32_x12	| -117.348	| cm | - |  - | - | - | - | - | - 
y32_x13	| -106.172	| cm | - |  - | - | - | - | - | - 
y32_x14	| -94.996	| cm | - |  - | - | - | - | - | - 
y32_x15	| -83.82	| cm | - |  - | - | - | - | - | - 
y32_x16	| 83.82	| cm | - |  - | - | - | - | - | - 
y32_x17	| 94.996	| cm | - |  - | - | - | - | - | - 
y32_x18	| 106.172	| cm | - |  - | - | - | - | - | - 
y32_x19	| 117.348	| cm | - |  - | - | - | - | - | - 
y32_x20	| 128.524	| cm | - |  - | - | - | - | - | - 
y32_x21	| 139.7	| cm | - |  - | - | - | - | - | - 
y32_x22	| 150.876	| cm | - |  - | - | - | - | - | - 
y32_x23	| 162.052	| cm | - |  - | - | - | - | - | - 
y32_x24	| 173.228	| cm | - |  - | - | - | - | - | - 
y32_x25	| 184.404	| cm | - |  - | - | - | - | - | - 
y32_x26	| 195.58	| cm | - |  - | - | - | - | - | - 
y32_x27	| 206.756	| cm | - |  - | - | - | - | - | - 
y32_x28	| 217.932	| cm | - |  - | - | - | - | - | - 
y32_x29	| 229.108	| cm | - |  - | - | - | - | - | - 
y32_x30	| 240.284	| cm | - |  - | - | - | - | - | - 
y32_x31	| 251.46	| cm | - |  - | - | - | - | - | - 
num_y33	| 34	| - | - | - |  - | - | - | - | - 
y33	| 62.912	| cm | - |  - | - | - | - | - | - 
y33_x0	| -245.872	| cm | - |  - | - | - | - | - | - 
y33_x1	| -234.696	| cm | - |  - | - | - | - | - | - 
y33_x2	| -223.52	| cm | - |  - | - | - | - | - | - 
y33_x3	| -212.344	| cm | - |  - | - | - | - | - | - 
y33_x4	| -201.168	| cm | - |  - | - | - | - | - | - 
y33_x5	| -189.992	| cm | - |  - | - | - | - | - | - 
y33_x6	| -178.816	| cm | - |  - | - | - | - | - | - 
y33_x7	| -167.64	| cm | - |  - | - | - | - | - | - 
y33_x8	| -156.464	| cm | - |  - | - | - | - | - | - 
y33_x9	| -145.288	| cm | - |  - | - | - | - | - | - 
y33_x10	| -134.112	| cm | - |  - | - | - | - | - | - 
y33_x11	| -122.936	| cm | - |  - | - | - | - | - | - 
y33_x12	| -111.76	| cm | - |  - | - | - | - | - | - 
y33_x13	| -100.584	| cm | - |  - | - | - | - | - | - 
y33_x14	| -89.408	| cm | - |  - | - | - | - | - | - 
y33_x15	| -78.232	| cm | - |  - | - | - | - | - | - 
y33_x16	| -67.056	| cm | - |  - | - | - | - | - | - 
y33_x17	| 67.056	| cm | - |  - | - | - | - | - | - 
y33_x18	| 78.232	| cm | - |  - | - | - | - | - | - 
y33_x19	| 89.408	| cm | - |  - | - | - | - | - | - 
y33_x20	| 100.584	| cm | - |  - | - | - | - | - | - 
y33_x21	| 111.76	| cm | - |  - | - | - | - | - | - 
y33_x22	| 122.936	| cm | - |  - | - | - | - | - | - 
y33_x23	| 134.112	| cm | - |  - | - | - | - | - | - 
y33_x24	| 145.288	| cm | - |  - | - | - | - | - | - 
y33_x25	| 156.464	| cm | - |  - | - | - | - | - | - 
y33_x26	| 167.64	| cm | - |  - | - | - | - | - | - 
y33_x27	| 178.816	| cm | - |  - | - | - | - | - | - 
y33_x28	| 189.992	| cm | - |  - | - | - | - | - | - 
y33_x29	| 201.168	| cm | - |  - | - | - | - | - | - 
y33_x30	| 212.344	| cm | - |  - | - | - | - | - | - 
y33_x31	| 223.52	| cm | - |  - | - | - | - | - | - 
y33_x32	| 234.696	| cm | - |  - | - | - | - | - | - 
y33_x33	| 245.872	| cm | - |  - | - | - | - | - | - 
num_y34	| 36	| - | - | - |  - | - | - | - | - 
y34	| 72.59	| cm | - |  - | - | - | - | - | - 
y34_x0	| -251.46	| cm | - |  - | - | - | - | - | - 
y34_x1	| -240.284	| cm | - |  - | - | - | - | - | - 
y34_x2	| -229.108	| cm | - |  - | - | - | - | - | - 
y34_x3	| -217.932	| cm | - |  - | - | - | - | - | - 
y34_x4	| -206.756	| cm | - |  - | - | - | - | - | - 
y34_x5	| -195.58	| cm | - |  - | - | - | - | - | - 
y34_x6	| -184.404	| cm | - |  - | - | - | - | - | - 
y34_x7	| -173.228	| cm | - |  - | - | - | - | - | - 
y34_x8	| -162.052	| cm | - |  - | - | - | - | - | - 
y34_x9	| -150.876	| cm | - |  - | - | - | - | - | - 
y34_x10	| -139.7	| cm | - |  - | - | - | - | - | - 
y34_x11	| -128.524	| cm | - |  - | - | - | - | - | - 
y34_x12	| -117.348	| cm | - |  - | - | - | - | - | - 
y34_x13	| -106.172	| cm | - |  - | - | - | - | - | - 
y34_x14	| -94.996	| cm | - |  - | - | - | - | - | - 
y34_x15	| -83.82	| cm | - |  - | - | - | - | - | - 
y34_x16	| -72.644	| cm | - |  - | - | - | - | - | - 
y34_x17	| -61.468	| cm | - |  - | - | - | - | - | - 
y34_x18	| 61.468	| cm | - |  - | - | - | - | - | - 
y34_x19	| 72.644	| cm | - |  - | - | - | - | - | - 
y34_x20	| 83.82	| cm | - |  - | - | - | - | - | - 
y34_x21	| 94.996	| cm | - |  - | - | - | - | - | - 
y34_x22	| 106.172	| cm | - |  - | - | - | - | - | - 
y34_x23	| 117.348	| cm | - |  - | - | - | - | - | - 
y34_x24	| 128.524	| cm | - |  - | - | - | - | - | - 
y34_x25	| 139.7	| cm | - |  - | - | - | - | - | - 
y34_x26	| 150.876	| cm | - |  - | - | - | - | - | - 
y34_x27	| 162.052	| cm | - |  - | - | - | - | - | - 
y34_x28	| 173.228	| cm | - |  - | - | - | - | - | - 
y34_x29	| 184.404	| cm | - |  - | - | - | - | - | - 
y34_x30	| 195.58	| cm | - |  - | - | - | - | - | - 
y34_x31	| 206.756	| cm | - |  - | - | - | - | - | - 
y34_x32	| 217.932	| cm | - |  - | - | - | - | - | - 
y34_x33	| 229.108	| cm | - |  - | - | - | - | - | - 
y34_x34	| 240.284	| cm | - |  - | - | - | - | - | - 
y34_x35	| 251.46	| cm | - |  - | - | - | - | - | - 
num_y35	| 38	| - | - | - |  - | - | - | - | - 
y35	| 82.269	| cm | - |  - | - | - | - | - | - 
y35_x0	| -245.872	| cm | - |  - | - | - | - | - | - 
y35_x1	| -234.696	| cm | - |  - | - | - | - | - | - 
y35_x2	| -223.52	| cm | - |  - | - | - | - | - | - 
y35_x3	| -212.344	| cm | - |  - | - | - | - | - | - 
y35_x4	| -201.168	| cm | - |  - | - | - | - | - | - 
y35_x5	| -189.992	| cm | - |  - | - | - | - | - | - 
y35_x6	| -178.816	| cm | - |  - | - | - | - | - | - 
y35_x7	| -167.64	| cm | - |  - | - | - | - | - | - 
y35_x8	| -156.464	| cm | - |  - | - | - | - | - | - 
y35_x9	| -145.288	| cm | - |  - | - | - | - | - | - 
y35_x10	| -134.112	| cm | - |  - | - | - | - | - | - 
y35_x11	| -122.936	| cm | - |  - | - | - | - | - | - 
y35_x12	| -111.76	| cm | - |  - | - | - | - | - | - 
y35_x13	| -100.584	| cm | - |  - | - | - | - | - | - 
y35_x14	| -89.408	| cm | - |  - | - | - | - | - | - 
y35_x15	| -78.232	| cm | - |  - | - | - | - | - | - 
y35_x16	| -67.056	| cm | - |  - | - | - | - | - | - 
y35_x17	| -55.88	| cm | - |  - | - | - | - | - | - 
y35_x18	| -44.704	| cm | - |  - | - | - | - | - | - 
y35_x19	| 44.704	| cm | - |  - | - | - | - | - | - 
y35_x20	| 55.88	| cm | - |  - | - | - | - | - | - 
y35_x21	| 67.056	| cm | - |  - | - | - | - | - | - 
y35_x22	| 78.232	| cm | - |  - | - | - | - | - | - 
y35_x23	| 89.408	| cm | - |  - | - | - | - | - | - 
y35_x24	| 100.584	| cm | - |  - | - | - | - | - | - 
y35_x25	| 111.76	| cm | - |  - | - | - | - | - | - 
y35_x26	| 122.936	| cm | - |  - | - | - | - | - | - 
y35_x27	| 134.112	| cm | - |  - | - | - | - | - | - 
y35_x28	| 145.288	| cm | - |  - | - | - | - | - | - 
y35_x29	| 156.464	| cm | - |  - | - | - | - | - | - 
y35_x30	| 167.64	| cm | - |  - | - | - | - | - | - 
y35_x31	| 178.816	| cm | - |  - | - | - | - | - | - 
y35_x32	| 189.992	| cm | - |  - | - | - | - | - | - 
y35_x33	| 201.168	| cm | - |  - | - | - | - | - | - 
y35_x34	| 212.344	| cm | - |  - | - | - | - | - | - 
y35_x35	| 223.52	| cm | - |  - | - | - | - | - | - 
y35_x36	| 234.696	| cm | - |  - | - | - | - | - | - 
y35_x37	| 245.872	| cm | - |  - | - | - | - | - | - 
num_y36	| 42	| - | - | - |  - | - | - | - | - 
y36	| 91.948	| cm | - |  - | - | - | - | - | - 
y36_x0	| -240.284	| cm | - |  - | - | - | - | - | - 
y36_x1	| -229.108	| cm | - |  - | - | - | - | - | - 
y36_x2	| -217.932	| cm | - |  - | - | - | - | - | - 
y36_x3	| -206.756	| cm | - |  - | - | - | - | - | - 
y36_x4	| -195.58	| cm | - |  - | - | - | - | - | - 
y36_x5	| -184.404	| cm | - |  - | - | - | - | - | - 
y36_x6	| -173.228	| cm | - |  - | - | - | - | - | - 
y36_x7	| -162.052	| cm | - |  - | - | - | - | - | - 
y36_x8	| -150.876	| cm | - |  - | - | - | - | - | - 
y36_x9	| -139.7	| cm | - |  - | - | - | - | - | - 
y36_x10	| -128.524	| cm | - |  - | - | - | - | - | - 
y36_x11	| -117.348	| cm | - |  - | - | - | - | - | - 
y36_x12	| -106.172	| cm | - |  - | - | - | - | - | - 
y36_x13	| -94.996	| cm | - |  - | - | - | - | - | - 
y36_x14	| -83.82	| cm | - |  - | - | - | - | - | - 
y36_x15	| -72.644	| cm | - |  - | - | - | - | - | - 
y36_x16	| -61.468	| cm | - |  - | - | - | - | - | - 
y36_x17	| -50.292	| cm | - |  - | - | - | - | - | - 
y36_x18	| -39.116	| cm | - |  - | - | - | - | - | - 
y36_x19	| -27.94	| cm | - |  - | - | - | - | - | - 
y36_x20	| -16.764	| cm | - |  - | - | - | - | - | - 
y36_x21	| 16.764	| cm | - |  - | - | - | - | - | - 
y36_x22	| 27.94	| cm | - |  - | - | - | - | - | - 
y36_x23	| 39.116	| cm | - |  - | - | - | - | - | - 
y36_x24	| 50.292	| cm | - |  - | - | - | - | - | - 
y36_x25	| 61.468	| cm | - |  - | - | - | - | - | - 
y36_x26	| 72.644	| cm | - |  - | - | - | - | - | - 
y36_x27	| 83.82	| cm | - |  - | - | - | - | - | - 
y36_x28	| 94.996	| cm | - |  - | - | - | - | - | - 
y36_x29	| 106.172	| cm | - |  - | - | - | - | - | - 
y36_x30	| 117.348	| cm | - |  - | - | - | - | - | - 
y36_x31	| 128.524	| cm | - |  - | - | - | - | - | - 
y36_x32	| 139.7	| cm | - |  - | - | - | - | - | - 
y36_x33	| 150.876	| cm | - |  - | - | - | - | - | - 
y36_x34	| 162.052	| cm | - |  - | - | - | - | - | - 
y36_x35	| 173.228	| cm | - |  - | - | - | - | - | - 
y36_x36	| 184.404	| cm | - |  - | - | - | - | - | - 
y36_x37	| 195.58	| cm | - |  - | - | - | - | - | - 
y36_x38	| 206.756	| cm | - |  - | - | - | - | - | - 
y36_x39	| 217.932	| cm | - |  - | - | - | - | - | - 
y36_x40	| 229.108	| cm | - |  - | - | - | - | - | - 
y36_x41	| 240.284	| cm | - |  - | - | - | - | - | - 
num_y37	| 43	| - | - | - |  - | - | - | - | - 
y37	| 101.626	| cm | - |  - | - | - | - | - | - 
y37_x0	| -234.696	| cm | - |  - | - | - | - | - | - 
y37_x1	| -223.52	| cm | - |  - | - | - | - | - | - 
y37_x2	| -212.344	| cm | - |  - | - | - | - | - | - 
y37_x3	| -201.168	| cm | - |  - | - | - | - | - | - 
y37_x4	| -189.992	| cm | - |  - | - | - | - | - | - 
y37_x5	| -178.816	| cm | - |  - | - | - | - | - | - 
y37_x6	| -167.64	| cm | - |  - | - | - | - | - | - 
y37_x7	| -156.464	| cm | - |  - | - | - | - | - | - 
y37_x8	| -145.288	| cm | - |  - | - | - | - | - | - 
y37_x9	| -134.112	| cm | - |  - | - | - | - | - | - 
y37_x10	| -122.936	| cm | - |  - | - | - | - | - | - 
y37_x11	| -111.76	| cm | - |  - | - | - | - | - | - 
y37_x12	| -100.584	| cm | - |  - | - | - | - | - | - 
y37_x13	| -89.408	| cm | - |  - | - | - | - | - | - 
y37_x14	| -78.232	| cm | - |  - | - | - | - | - | - 
y37_x15	| -67.056	| cm | - |  - | - | - | - | - | - 
y37_x16	| -55.88	| cm | - |  - | - | - | - | - | - 
y37_x17	| -44.704	| cm | - |  - | - | - | - | - | - 
y37_x18	| -33.528	| cm | - |  - | - | - | - | - | - 
y37_x19	| -22.352	| cm | - |  - | - | - | - | - | - 
y37_x20	| -11.176	| cm | - |  - | - | - | - | - | - 
y37_x21	| 0	| cm | - |  - | - | - | - | - | - 
y37_x22	| 11.176	| cm | - |  - | - | - | - | - | - 
y37_x23	| 22.352	| cm | - |  - | - | - | - | - | - 
y37_x24	| 33.528	| cm | - |  - | - | - | - | - | - 
y37_x25	| 44.704	| cm | - |  - | - | - | - | - | - 
y37_x26	| 55.88	| cm | - |  - | - | - | - | - | - 
y37_x27	| 67.056	| cm | - |  - | - | - | - | - | - 
y37_x28	| 78.232	| cm | - |  - | - | - | - | - | - 
y37_x29	| 89.408	| cm | - |  - | - | - | - | - | - 
y37_x30	| 100.584	| cm | - |  - | - | - | - | - | - 
y37_x31	| 111.76	| cm | - |  - | - | - | - | - | - 
y37_x32	| 122.936	| cm | - |  - | - | - | - | - | - 
y37_x33	| 134.112	| cm | - |  - | - | - | - | - | - 
y37_x34	| 145.288	| cm | - |  - | - | - | - | - | - 
y37_x35	| 156.464	| cm | - |  - | - | - | - | - | - 
