idymax	| 54	| - | - | - |  - | - | - | - | - 
x_idy19_idx1_id578_sector17_status1	| -240.284	| cm | - |  - | - | - | - | - | - 
x_idy19_idx2_id579_sector17_status1	| -229.108	| cm | - |  - | - | - | - | - | - 
x_idy19_idx3_id580_sector17_status1	| -217.932	| cm | - |  - | - | - | - | - | - 
x_idy19_idx4_id581_sector17_status1	| -206.756	| cm | - |  - | - | - | - | - | - 
x_idy19_idx5_id582_sector17_status1	| -195.58	| cm | - |  - | - | - | - | - | - 
x_idy19_idx6_id583_sector18_status1	| -184.404	| cm | - |  - | - | - | - | - | - 
x_idy19_idx7_id584_sector18_status1	| -173.228	| cm | - |  - | - | - | - | - | - 
x_idy19_idx8_id585_sector18_status1	| -162.052	| cm | - |  - | - | - | - | - | - 
x_idy19_idx9_id586_sector18_status1	| -150.876	| cm | - |  - | - | - | - | - | - 
x_idy19_idx10_id587_sector18_status1	| -139.7	| cm | - |  - | - | - | - | - | - 
x_idy19_idx11_id588_sector18_status1	| -128.524	| cm | - |  - | - | - | - | - | - 
x_idy19_idx12_id589_sector18_status1	| -117.348	| cm | - |  - | - | - | - | - | - 
x_idy19_idx13_id590_sector19_status1	| -106.172	| cm | - |  - | - | - | - | - | - 
x_idy19_idx14_id591_sector19_status1	| -94.996	| cm | - |  - | - | - | - | - | - 
x_idy19_idx15_id592_sector19_status1	| -83.82	| cm | - |  - | - | - | - | - | - 
x_idy19_idx16_id593_sector20_status1	| -72.644	| cm | - |  - | - | - | - | - | - 
x_idy19_idx17_id594_sector20_status1	| -61.468	| cm | - |  - | - | - | - | - | - 
x_idy19_idx18_id595_sector20_status1	| -50.292	| cm | - |  - | - | - | - | - | - 
x_idy19_idx19_id596_sector26_status1	| 50.292	| cm | - |  - | - | - | - | - | - 
x_idy19_idx20_id597_sector26_status1	| 61.468	| cm | - |  - | - | - | - | - | - 
x_idy19_idx21_id598_sector26_status1	| 72.644	| cm | - |  - | - | - | - | - | - 
x_idy19_idx22_id599_sector27_status1	| 83.82	| cm | - |  - | - | - | - | - | - 
x_idy19_idx23_id600_sector27_status1	| 94.996	| cm | - |  - | - | - | - | - | - 
x_idy19_idx24_id601_sector27_status1	| 106.172	| cm | - |  - | - | - | - | - | - 
x_idy19_idx25_id602_sector28_status1	| 117.348	| cm | - |  - | - | - | - | - | - 
x_idy19_idx26_id603_sector28_status1	| 128.524	| cm | - |  - | - | - | - | - | - 
x_idy19_idx27_id604_sector28_status1	| 139.7	| cm | - |  - | - | - | - | - | - 
x_idy19_idx28_id605_sector28_status1	| 150.876	| cm | - |  - | - | - | - | - | - 
x_idy19_idx29_id606_sector28_status1	| 162.052	| cm | - |  - | - | - | - | - | - 
x_idy19_idx30_id607_sector28_status1	| 173.228	| cm | - |  - | - | - | - | - | - 
x_idy19_idx31_id608_sector28_status1	| 184.404	| cm | - |  - | - | - | - | - | - 
x_idy19_idx32_id609_sector29_status1	| 195.58	| cm | - |  - | - | - | - | - | - 
x_idy19_idx33_id610_sector29_status1	| 206.756	| cm | - |  - | - | - | - | - | - 
x_idy19_idx34_id611_sector29_status1	| 217.932	| cm | - |  - | - | - | - | - | - 
x_idy19_idx35_id612_sector29_status1	| 229.108	| cm | - |  - | - | - | - | - | - 
x_idy19_idx36_id613_sector29_status1	| 240.284	| cm | - |  - | - | - | - | - | - 
idxmax_idy20	| 36	| - | - | - |  - | - | - | - | - 
y_idy20	| 256.486	| cm | - |  - | - | - | - | - | - 
x_idy20_idx1_id614_sector17_status1	| -245.872	| cm | - |  - | - | - | - | - | - 
x_idy20_idx2_id615_sector17_status1	| -234.696	| cm | - |  - | - | - | - | - | - 
x_idy20_idx3_id616_sector17_status1	| -223.52	| cm | - |  - | - | - | - | - | - 
x_idy20_idx4_id617_sector17_status1	| -212.344	| cm | - |  - | - | - | - | - | - 
x_idy20_idx5_id618_sector17_status1	| -201.168	| cm | - |  - | - | - | - | - | - 
x_idy20_idx6_id619_sector17_status1	| -189.992	| cm | - |  - | - | - | - | - | - 
x_idy20_idx7_id620_sector17_status1	| -178.816	| cm | - |  - | - | - | - | - | - 
x_idy20_idx8_id621_sector17_status1	| -167.64	| cm | - |  - | - | - | - | - | - 
x_idy20_idx9_id622_sector18_status1	| -156.464	| cm | - |  - | - | - | - | - | - 
x_idy20_idx10_id623_sector18_status1	| -145.288	| cm | - |  - | - | - | - | - | - 
x_idy20_idx11_id624_sector18_status1	| -134.112	| cm | - |  - | - | - | - | - | - 
x_idy20_idx12_id625_sector18_status1	| -122.936	| cm | - |  - | - | - | - | - | - 
x_idy20_idx13_id626_sector18_status1	| -111.76	| cm | - |  - | - | - | - | - | - 
x_idy20_idx14_id627_sector18_status1	| -100.584	| cm | - |  - | - | - | - | - | - 
x_idy20_idx15_id628_sector19_status1	| -89.408	| cm | - |  - | - | - | - | - | - 
x_idy20_idx16_id629_sector19_status1	| -78.232	| cm | - |  - | - | - | - | - | - 
x_idy20_idx17_id630_sector19_status1	| -67.056	| cm | - |  - | - | - | - | - | - 
x_idy20_idx18_id631_sector20_status1	| -55.88	| cm | - |  - | - | - | - | - | - 
x_idy20_idx19_id632_sector26_status1	| 55.88	| cm | - |  - | - | - | - | - | - 
x_idy20_idx20_id633_sector27_status1	| 67.056	| cm | - |  - | - | - | - | - | - 
x_idy20_idx21_id634_sector27_status1	| 78.232	| cm | - |  - | - | - | - | - | - 
x_idy20_idx22_id635_sector27_status1	| 89.408	| cm | - |  - | - | - | - | - | - 
x_idy20_idx23_id636_sector28_status1	| 100.584	| cm | - |  - | - | - | - | - | - 
x_idy20_idx24_id637_sector28_status1	| 111.76	| cm | - |  - | - | - | - | - | - 
x_idy20_idx25_id638_sector28_status1	| 122.936	| cm | - |  - | - | - | - | - | - 
x_idy20_idx26_id639_sector28_status1	| 134.112	| cm | - |  - | - | - | - | - | - 
x_idy20_idx27_id640_sector28_status1	| 145.288	| cm | - |  - | - | - | - | - | - 
x_idy20_idx28_id641_sector28_status1	| 156.464	| cm | - |  - | - | - | - | - | - 
x_idy20_idx29_id642_sector29_status1	| 167.64	| cm | - |  - | - | - | - | - | - 
x_idy20_idx30_id643_sector29_status1	| 178.816	| cm | - |  - | - | - | - | - | - 
x_idy20_idx31_id644_sector29_status1	| 189.992	| cm | - |  - | - | - | - | - | - 
x_idy20_idx32_id645_sector29_status1	| 201.168	| cm | - |  - | - | - | - | - | - 
x_idy20_idx33_id646_sector29_status1	| 212.344	| cm | - |  - | - | - | - | - | - 
x_idy20_idx34_id647_sector29_status1	| 223.52	| cm | - |  - | - | - | - | - | - 
x_idy20_idx35_id648_sector29_status1	| 234.696	| cm | - |  - | - | - | - | - | - 
x_idy20_idx36_id649_sector29_status1	| 245.872	| cm | - |  - | - | - | - | - | - 
idxmax_idy21	| 34	| - | - | - |  - | - | - | - | - 
y_idy21	| 256.486	| cm | - |  - | - | - | - | - | - 
x_idy21_idx1_id650_sector17_status1	| -251.46	| cm | - |  - | - | - | - | - | - 
x_idy21_idx2_id651_sector17_status1	| -240.284	| cm | - |  - | - | - | - | - | - 
x_idy21_idx3_id652_sector17_status1	| -229.108	| cm | - |  - | - | - | - | - | - 
x_idy21_idx4_id653_sector17_status1	| -217.932	| cm | - |  - | - | - | - | - | - 
x_idy21_idx5_id654_sector17_status1	| -206.756	| cm | - |  - | - | - | - | - | - 
x_idy21_idx6_id655_sector17_status1	| -195.58	| cm | - |  - | - | - | - | - | - 
x_idy21_idx7_id656_sector17_status1	| -184.404	| cm | - |  - | - | - | - | - | - 
x_idy21_idx8_id657_sector17_status1	| -173.228	| cm | - |  - | - | - | - | - | - 
x_idy21_idx9_id658_sector17_status1	| -162.052	| cm | - |  - | - | - | - | - | - 
x_idy21_idx10_id659_sector17_status1	| -150.876	| cm | - |  - | - | - | - | - | - 
x_idy21_idx11_id660_sector18_status1	| -139.7	| cm | - |  - | - | - | - | - | - 
x_idy21_idx12_id661_sector18_status1	| -128.524	| cm | - |  - | - | - | - | - | - 
x_idy21_idx13_id662_sector18_status1	| -117.348	| cm | - |  - | - | - | - | - | - 
x_idy21_idx14_id663_sector18_status1	| -106.172	| cm | - |  - | - | - | - | - | - 
x_idy21_idx15_id664_sector18_status1	| -94.996	| cm | - |  - | - | - | - | - | - 
x_idy21_idx16_id665_sector19_status1	| -83.82	| cm | - |  - | - | - | - | - | - 
x_idy21_idx17_id666_sector19_status1	| -72.644	| cm | - |  - | - | - | - | - | - 
x_idy21_idx18_id667_sector27_status1	| 72.644	| cm | - |  - | - | - | - | - | - 
x_idy21_idx19_id668_sector27_status1	| 83.82	| cm | - |  - | - | - | - | - | - 
x_idy21_idx20_id669_sector28_status1	| 94.996	| cm | - |  - | - | - | - | - | - 
x_idy21_idx21_id670_sector28_status1	| 106.172	| cm | - |  - | - | - | - | - | - 
x_idy21_idx22_id671_sector28_status1	| 117.348	| cm | - |  - | - | - | - | - | - 
x_idy21_idx23_id672_sector28_status1	| 128.524	| cm | - |  - | - | - | - | - | - 
x_idy21_idx24_id673_sector28_status1	| 139.7	| cm | - |  - | - | - | - | - | - 
x_idy21_idx25_id674_sector29_status1	| 150.876	| cm | - |  - | - | - | - | - | - 
x_idy21_idx26_id675_sector29_status1	| 162.052	| cm | - |  - | - | - | - | - | - 
x_idy21_idx27_id676_sector29_status1	| 173.228	| cm | - |  - | - | - | - | - | - 
x_idy21_idx28_id677_sector29_status1	| 184.404	| cm | - |  - | - | - | - | - | - 
x_idy21_idx29_id678_sector29_status1	| 195.58	| cm | - |  - | - | - | - | - | - 
x_idy21_idx30_id679_sector29_status1	| 206.756	| cm | - |  - | - | - | - | - | - 
x_idy21_idx31_id680_sector29_status1	| 217.932	| cm | - |  - | - | - | - | - | - 
x_idy21_idx32_id681_sector29_status1	| 229.108	| cm | - |  - | - | - | - | - | - 
x_idy21_idx33_id682_sector29_status1	| 240.284	| cm | - |  - | - | - | - | - | - 
x_idy21_idx34_id683_sector29_status1	| 251.46	| cm | - |  - | - | - | - | - | - 
idxmax_idy22	| 34	| - | - | - |  - | - | - | - | - 
y_idy22	| 256.486	| cm | - |  - | - | - | - | - | - 
x_idy22_idx1_id684_sector16_status1	| -257.048	| cm | - |  - | - | - | - | - | - 
x_idy22_idx2_id685_sector17_status1	| -245.872	| cm | - |  - | - | - | - | - | - 
x_idy22_idx3_id686_sector17_status1	| -234.696	| cm | - |  - | - | - | - | - | - 
x_idy22_idx4_id687_sector17_status1	| -223.52	| cm | - |  - | - | - | - | - | - 
x_idy22_idx5_id688_sector17_status1	| -212.344	| cm | - |  - | - | - | - | - | - 
x_idy22_idx6_id689_sector17_status1	| -201.168	| cm | - |  - | - | - | - | - | - 
x_idy22_idx7_id690_sector17_status1	| -189.992	| cm | - |  - | - | - | - | - | - 
x_idy22_idx8_id691_sector17_status1	| -178.816	| cm | - |  - | - | - | - | - | - 
x_idy22_idx9_id692_sector17_status1	| -167.64	| cm | - |  - | - | - | - | - | - 
x_idy22_idx10_id693_sector17_status1	| -156.464	| cm | - |  - | - | - | - | - | - 
x_idy22_idx11_id694_sector17_status1	| -145.288	| cm | - |  - | - | - | - | - | - 
x_idy22_idx12_id695_sector17_status1	| -134.112	| cm | - |  - | - | - | - | - | - 
x_idy22_idx13_id696_sector17_status1	| -122.936	| cm | - |  - | - | - | - | - | - 
x_idy22_idx14_id697_sector18_status1	| -111.76	| cm | - |  - | - | - | - | - | - 
x_idy22_idx15_id698_sector18_status1	| -100.584	| cm | - |  - | - | - | - | - | - 
x_idy22_idx16_id699_sector18_status1	| -89.408	| cm | - |  - | - | - | - | - | - 
x_idy22_idx17_id700_sector18_status1	| -78.232	| cm | - |  - | - | - | - | - | - 
x_idy22_idx18_id701_sector28_status1	| 78.232	| cm | - |  - | - | - | - | - | - 
x_idy22_idx19_id702_sector28_status1	| 89.408	| cm | - |  - | - | - | - | - | - 
x_idy22_idx20_id703_sector28_status1	| 100.584	| cm | - |  - | - | - | - | - | - 
x_idy22_idx21_id704_sector28_status1	| 111.76	| cm | - |  - | - | - | - | - | - 
x_idy22_idx22_id705_sector29_status1	| 122.936	| cm | - |  - | - | - | - | - | - 
x_idy22_idx23_id706_sector29_status1	| 134.112	| cm | - |  - | - | - | - | - | - 
x_idy22_idx24_id707_sector29_status1	| 145.288	| cm | - |  - | - | - | - | - | - 
x_idy22_idx25_id708_sector29_status1	| 156.464	| cm | - |  - | - | - | - | - | - 
x_idy22_idx26_id709_sector29_status1	| 167.64	| cm | - |  - | - | - | - | - | - 
x_idy22_idx27_id710_sector29_status1	| 178.816	| cm | - |  - | - | - | - | - | - 
x_idy22_idx28_id711_sector29_status1	| 189.992	| cm | - |  - | - | - | - | - | - 
x_idy22_idx29_id712_sector29_status1	| 201.168	| cm | - |  - | - | - | - | - | - 
x_idy22_idx30_id713_sector29_status1	| 212.344	| cm | - |  - | - | - | - | - | - 
x_idy22_idx31_id714_sector29_status1	| 223.52	| cm | - |  - | - | - | - | - | - 
x_idy22_idx32_id715_sector29_status1	| 234.696	| cm | - |  - | - | - | - | - | - 
x_idy22_idx33_id716_sector29_status1	| 245.872	| cm | - |  - | - | - | - | - | - 
x_idy22_idx34_id717_sector30_status1	| 257.048	| cm | - |  - | - | - | - | - | - 
idxmax_idy23	| 32	| - | - | - |  - | - | - | - | - 
y_idy23	| 256.486	| cm | - |  - | - | - | - | - | - 
x_idy23_idx1_id718_sector16_status1	| -251.46	| cm | - |  - | - | - | - | - | - 
x_idy23_idx2_id719_sector16_status1	| -240.284	| cm | - |  - | - | - | - | - | - 
x_idy23_idx3_id720_sector16_status1	| -229.108	| cm | - |  - | - | - | - | - | - 
x_idy23_idx4_id721_sector16_status1	| -217.932	| cm | - |  - | - | - | - | - | - 
x_idy23_idx5_id722_sector16_status1	| -206.756	| cm | - |  - | - | - | - | - | - 
x_idy23_idx6_id723_sector17_status1	| -195.58	| cm | - |  - | - | - | - | - | - 
x_idy23_idx7_id724_sector17_status1	| -184.404	| cm | - |  - | - | - | - | - | - 
x_idy23_idx8_id725_sector17_status1	| -173.228	| cm | - |  - | - | - | - | - | - 
x_idy23_idx9_id726_sector17_status1	| -162.052	| cm | - |  - | - | - | - | - | - 
x_idy23_idx10_id727_sector17_status1	| -150.876	| cm | - |  - | - | - | - | - | - 
x_idy23_idx11_id728_sector17_status1	| -139.7	| cm | - |  - | - | - | - | - | - 
x_idy23_idx12_id729_sector17_status1	| -128.524	| cm | - |  - | - | - | - | - | - 
x_idy23_idx13_id730_sector17_status1	| -117.348	| cm | - |  - | - | - | - | - | - 
x_idy23_idx14_id731_sector17_status1	| -106.172	| cm | - |  - | - | - | - | - | - 
x_idy23_idx15_id732_sector18_status1	| -94.996	| cm | - |  - | - | - | - | - | - 
x_idy23_idx16_id733_sector18_status1	| -83.82	| cm | - |  - | - | - | - | - | - 
x_idy23_idx17_id734_sector28_status1	| 83.82	| cm | - |  - | - | - | - | - | - 
x_idy23_idx18_id735_sector28_status1	| 94.996	| cm | - |  - | - | - | - | - | - 
x_idy23_idx19_id736_sector29_status1	| 106.172	| cm | - |  - | - | - | - | - | - 
x_idy23_idx20_id737_sector29_status1	| 117.348	| cm | - |  - | - | - | - | - | - 
x_idy23_idx21_id738_sector29_status1	| 128.524	| cm | - |  - | - | - | - | - | - 
x_idy23_idx22_id739_sector29_status1	| 139.7	| cm | - |  - | - | - | - | - | - 
x_idy23_idx23_id740_sector29_status1	| 150.876	| cm | - |  - | - | - | - | - | - 
x_idy23_idx24_id741_sector29_status1	| 162.052	| cm | - |  - | - | - | - | - | - 
x_idy23_idx25_id742_sector29_status1	| 173.228	| cm | - |  - | - | - | - | - | - 
x_idy23_idx26_id743_sector29_status1	| 184.404	| cm | - |  - | - | - | - | - | - 
x_idy23_idx27_id744_sector29_status1	| 195.58	| cm | - |  - | - | - | - | - | - 
x_idy23_idx28_id745_sector30_status1	| 206.756	| cm | - |  - | - | - | - | - | - 
x_idy23_idx29_id746_sector30_status1	| 217.932	| cm | - |  - | - | - | - | - | - 
x_idy23_idx30_id747_sector30_status1	| 229.108	| cm | - |  - | - | - | - | - | - 
x_idy23_idx31_id748_sector30_status1	| 240.284	| cm | - |  - | - | - | - | - | - 
x_idy23_idx32_id749_sector30_status1	| 251.46	| cm | - |  - | - | - | - | - | - 
idxmax_idy24	| 32	| - | - | - |  - | - | - | - | - 
y_idy24	| 256.486	| cm | - |  - | - | - | - | - | - 
x_idy24_idx1_id750_sector16_status1	| -257.048	| cm | - |  - | - | - | - | - | - 
x_idy24_idx2_id751_sector16_status1	| -245.872	| cm | - |  - | - | - | - | - | - 
x_idy24_idx3_id752_sector16_status1	| -234.696	| cm | - |  - | - | - | - | - | - 
x_idy24_idx4_id753_sector16_status1	| -223.52	| cm | - |  - | - | - | - | - | - 
x_idy24_idx5_id754_sector16_status1	| -212.344	| cm | - |  - | - | - | - | - | - 
x_idy24_idx6_id755_sector16_status1	| -201.168	| cm | - |  - | - | - | - | - | - 
x_idy24_idx7_id756_sector16_status1	| -189.992	| cm | - |  - | - | - | - | - | - 
x_idy24_idx8_id757_sector16_status1	| -178.816	| cm | - |  - | - | - | - | - | - 
x_idy24_idx9_id758_sector16_status1	| -167.64	| cm | - |  - | - | - | - | - | - 
x_idy24_idx10_id759_sector17_status1	| -156.464	| cm | - |  - | - | - | - | - | - 
x_idy24_idx11_id760_sector17_status1	| -145.288	| cm | - |  - | - | - | - | - | - 
x_idy24_idx12_id761_sector17_status1	| -134.112	| cm | - |  - | - | - | - | - | - 
x_idy24_idx13_id762_sector17_status1	| -122.936	| cm | - |  - | - | - | - | - | - 
x_idy24_idx14_id763_sector17_status1	| -111.76	| cm | - |  - | - | - | - | - | - 
x_idy24_idx15_id764_sector17_status1	| -100.584	| cm | - |  - | - | - | - | - | - 
x_idy24_idx16_id765_sector17_status1	| -89.408	| cm | - |  - | - | - | - | - | - 
x_idy24_idx17_id766_sector29_status1	| 89.408	| cm | - |  - | - | - | - | - | - 
x_idy24_idx18_id767_sector29_status1	| 100.584	| cm | - |  - | - | - | - | - | - 
x_idy24_idx19_id768_sector29_status1	| 111.76	| cm | - |  - | - | - | - | - | - 
x_idy24_idx20_id769_sector29_status1	| 122.936	| cm | - |  - | - | - | - | - | - 
x_idy24_idx21_id770_sector29_status1	| 134.112	| cm | - |  - | - | - | - | - | - 
x_idy24_idx22_id771_sector29_status1	| 145.288	| cm | - |  - | - | - | - | - | - 
x_idy24_idx23_id772_sector29_status1	| 156.464	| cm | - |  - | - | - | - | - | - 
x_idy24_idx24_id773_sector30_status1	| 167.64	| cm | - |  - | - | - | - | - | - 
x_idy24_idx25_id774_sector30_status1	| 178.816	| cm | - |  - | - | - | - | - | - 
x_idy24_idx26_id775_sector30_status1	| 189.992	| cm | - |  - | - | - | - | - | - 
x_idy24_idx27_id776_sector30_status1	| 201.168	| cm | - |  - | - | - | - | - | - 
x_idy24_idx28_id777_sector30_status1	| 212.344	| cm | - |  - | - | - | - | - | - 
x_idy24_idx29_id778_sector30_status1	| 223.52	| cm | - |  - | - | - | - | - | - 
x_idy24_idx30_id779_sector30_status1	| 234.696	| cm | - |  - | - | - | - | - | - 
x_idy24_idx31_id780_sector30_status1	| 245.872	| cm | - |  - | - | - | - | - | - 
x_idy24_idx32_id781_sector30_status1	| 257.048	| cm | - |  - | - | - | - | - | - 
idxmax_idy25	| 32	| - | - | - |  - | - | - | - | - 
y_idy25	| 256.486	| cm | - |  - | - | - | - | - | - 
x_idy25_idx1_id782_sector16_status1	| -251.46	| cm | - |  - | - | - | - | - | - 
x_idy25_idx2_id783_sector16_status1	| -240.284	| cm | - |  - | - | - | - | - | - 
x_idy25_idx3_id784_sector16_status1	| -229.108	| cm | - |  - | - | - | - | - | - 
x_idy25_idx4_id785_sector16_status1	| -217.932	| cm | - |  - | - | - | - | - | - 
x_idy25_idx5_id786_sector16_status1	| -206.756	| cm | - |  - | - | - | - | - | - 
x_idy25_idx6_id787_sector16_status1	| -195.58	| cm | - |  - | - | - | - | - | - 
x_idy25_idx7_id788_sector16_status1	| -184.404	| cm | - |  - | - | - | - | - | - 
x_idy25_idx8_id789_sector16_status1	| -173.228	| cm | - |  - | - | - | - | - | - 
x_idy25_idx9_id790_sector16_status1	| -162.052	| cm | - |  - | - | - | - | - | - 
x_idy25_idx10_id791_sector16_status1	| -150.876	| cm | - |  - | - | - | - | - | - 
x_idy25_idx11_id792_sector16_status1	| -139.7	| cm | - |  - | - | - | - | - | - 
x_idy25_idx12_id793_sector16_status1	| -128.524	| cm | - |  - | - | - | - | - | - 
x_idy25_idx13_id794_sector16_status1	| -117.348	| cm | - |  - | - | - | - | - | - 
x_idy25_idx14_id795_sector17_status1	| -106.172	| cm | - |  - | - | - | - | - | - 
x_idy25_idx15_id796_sector17_status1	| -94.996	| cm | - |  - | - | - | - | - | - 
x_idy25_idx16_id797_sector17_status1	| -83.82	| cm | - |  - | - | - | - | - | - 
x_idy25_idx17_id798_sector29_status1	| 83.82	| cm | - |  - | - | - | - | - | - 
x_idy25_idx18_id799_sector29_status1	| 94.996	| cm | - |  - | - | - | - | - | - 
x_idy25_idx19_id800_sector29_status1	| 106.172	| cm | - |  - | - | - | - | - | - 
x_idy25_idx20_id801_sector30_status1	| 117.348	| cm | - |  - | - | - | - | - | - 
x_idy25_idx21_id802_sector30_status1	| 128.524	| cm | - |  - | - | - | - | - | - 
x_idy25_idx22_id803_sector30_status1	| 139.7	| cm | - |  - | - | - | - | - | - 
x_idy25_idx23_id804_sector30_status1	| 150.876	| cm | - |  - | - | - | - | - | - 
x_idy25_idx24_id805_sector30_status1	| 162.052	| cm | - |  - | - | - | - | - | - 
x_idy25_idx25_id806_sector30_status1	| 173.228	| cm | - |  - | - | - | - | - | - 
x_idy25_idx26_id807_sector30_status1	| 184.404	| cm | - |  - | - | - | - | - | - 
x_idy25_idx27_id808_sector30_status1	| 195.58	| cm | - |  - | - | - | - | - | - 
x_idy25_idx28_id809_sector30_status1	| 206.756	| cm | - |  - | - | - | - | - | - 
x_idy25_idx29_id810_sector30_status1	| 217.932	| cm | - |  - | - | - | - | - | - 
x_idy25_idx30_id811_sector30_status1	| 229.108	| cm | - |  - | - | - | - | - | - 
x_idy25_idx31_id812_sector30_status1	| 240.284	| cm | - |  - | - | - | - | - | - 
x_idy25_idx32_id813_sector30_status1	| 251.46	| cm | - |  - | - | - | - | - | - 
idxmax_idy26	| 30	| - | - | - |  - | - | - | - | - 
y_idy26	| 256.486	| cm | - |  - | - | - | - | - | - 
x_idy26_idx1_id814_sector16_status1	| -245.872	| cm | - |  - | - | - | - | - | - 
x_idy26_idx2_id815_sector16_status1	| -234.696	| cm | - |  - | - | - | - | - | - 
x_idy26_idx3_id816_sector16_status1	| -223.52	| cm | - |  - | - | - | - | - | - 
x_idy26_idx4_id817_sector16_status1	| -212.344	| cm | - |  - | - | - | - | - | - 
x_idy26_idx5_id818_sector16_status1	| -201.168	| cm | - |  - | - | - | - | - | - 
x_idy26_idx6_id819_sector16_status1	| -189.992	| cm | - |  - | - | - | - | - | - 
x_idy26_idx7_id820_sector16_status1	| -178.816	| cm | - |  - | - | - | - | - | - 
x_idy26_idx8_id821_sector16_status1	| -167.64	| cm | - |  - | - | - | - | - | - 
x_idy26_idx9_id822_sector16_status1	| -156.464	| cm | - |  - | - | - | - | - | - 
x_idy26_idx10_id823_sector16_status1	| -145.288	| cm | - |  - | - | - | - | - | - 
x_idy26_idx11_id824_sector16_status1	| -134.112	| cm | - |  - | - | - | - | - | - 
x_idy26_idx12_id825_sector16_status1	| -122.936	| cm | - |  - | - | - | - | - | - 
x_idy26_idx13_id826_sector16_status1	| -111.76	| cm | - |  - | - | - | - | - | - 
x_idy26_idx14_id827_sector16_status1	| -100.584	| cm | - |  - | - | - | - | - | - 
x_idy26_idx15_id828_sector16_status1	| -89.408	| cm | - |  - | - | - | - | - | - 
x_idy26_idx16_id829_sector30_status1	| 89.408	| cm | - |  - | - | - | - | - | - 
x_idy26_idx17_id830_sector30_status1	| 100.584	| cm | - |  - | - | - | - | - | - 
x_idy26_idx18_id831_sector30_status1	| 111.76	| cm | - |  - | - | - | - | - | - 
x_idy26_idx19_id832_sector30_status1	| 122.936	| cm | - |  - | - | - | - | - | - 
x_idy26_idx20_id833_sector30_status1	| 134.112	| cm | - |  - | - | - | - | - | - 
x_idy26_idx21_id834_sector30_status1	| 145.288	| cm | - |  - | - | - | - | - | - 
x_idy26_idx22_id835_sector30_status1	| 156.464	| cm | - |  - | - | - | - | - | - 
x_idy26_idx23_id836_sector30_status1	| 167.64	| cm | - |  - | - | - | - | - | - 
x_idy26_idx24_id837_sector30_status1	| 178.816	| cm | - |  - | - | - | - | - | - 
x_idy26_idx25_id838_sector30_status1	| 189.992	| cm | - |  - | - | - | - | - | - 
x_idy26_idx26_id839_sector30_status1	| 201.168	| cm | - |  - | - | - | - | - | - 
x_idy26_idx27_id840_sector30_status1	| 212.344	| cm | - |  - | - | - | - | - | - 
x_idy26_idx28_id841_sector30_status1	| 223.52	| cm | - |  - | - | - | - | - | - 
x_idy26_idx29_id842_sector30_status1	| 234.696	| cm | - |  - | - | - | - | - | - 
x_idy26_idx30_id843_sector30_status1	| 245.872	| cm | - |  - | - | - | - | - | - 
idxmax_idy27	| 30	| - | - | - |  - | - | - | - | - 
y_idy27	| 256.486	| cm | - |  - | - | - | - | - | - 
x_idy27_idx1_id844_sector16_status1	| -251.46	| cm | - |  - | - | - | - | - | - 
x_idy27_idx2_id845_sector16_status1	| -240.284	| cm | - |  - | - | - | - | - | - 
x_idy27_idx3_id846_sector16_status1	| -229.108	| cm | - |  - | - | - | - | - | - 
x_idy27_idx4_id847_sector16_status1	| -217.932	| cm | - |  - | - | - | - | - | - 
x_idy27_idx5_id848_sector16_status1	| -206.756	| cm | - |  - | - | - | - | - | - 
x_idy27_idx6_id849_sector16_status1	| -195.58	| cm | - |  - | - | - | - | - | - 
x_idy27_idx7_id850_sector16_status1	| -184.404	| cm | - |  - | - | - | - | - | - 
x_idy27_idx8_id851_sector16_status1	| -173.228	| cm | - |  - | - | - | - | - | - 
x_idy27_idx9_id852_sector16_status1	| -162.052	| cm | - |  - | - | - | - | - | - 
x_idy27_idx10_id853_sector16_status1	| -150.876	| cm | - |  - | - | - | - | - | - 
x_idy27_idx11_id854_sector16_status1	| -139.7	| cm | - |  - | - | - | - | - | - 
x_idy27_idx12_id855_sector16_status1	| -128.524	| cm | - |  - | - | - | - | - | - 
x_idy27_idx13_id856_sector16_status1	| -117.348	| cm | - |  - | - | - | - | - | - 
x_idy27_idx14_id857_sector16_status1	| -106.172	| cm | - |  - | - | - | - | - | - 
x_idy27_idx15_id858_sector16_status1	| -94.996	| cm | - |  - | - | - | - | - | - 
x_idy27_idx16_id859_sector30_status1	| 94.996	| cm | - |  - | - | - | - | - | - 
x_idy27_idx17_id860_sector30_status1	| 106.172	| cm | - |  - | - | - | - | - | - 
x_idy27_idx18_id861_sector30_status1	| 117.348	| cm | - |  - | - | - | - | - | - 
x_idy27_idx19_id862_sector30_status1	| 128.524	| cm | - |  - | - | - | - | - | - 
x_idy27_idx20_id863_sector30_status1	| 139.7	| cm | - |  - | - | - | - | - | - 
x_idy27_idx21_id864_sector30_status1	| 150.876	| cm | - |  - | - | - | - | - | - 
x_idy27_idx22_id865_sector30_status1	| 162.052	| cm | - |  - | - | - | - | - | - 
x_idy27_idx23_id866_sector30_status1	| 173.228	| cm | - |  - | - | - | - | - | - 
x_idy27_idx24_id867_sector30_status1	| 184.404	| cm | - |  - | - | - | - | - | - 
x_idy27_idx25_id868_sector30_status1	| 195.58	| cm | - |  - | - | - | - | - | - 
x_idy27_idx26_id869_sector30_status1	| 206.756	| cm | - |  - | - | - | - | - | - 
